,source,url,title,timestamp,label
114,cnbc,https://www.cnbcindonesia.com/news/20220930193612-4-376407/waduh-cicilan-kredit-rumah-bisa-lebih-mahal-rp-300-ribu,"Waduh, Cicilan Kredit Rumah Bisa Lebih Mahal Rp 300 Ribu",17-20-2022 00:00:00,properti
115,cnn,https://www.cnnindonesia.com/teknologi/20201106133156-199-566705/cara-kerja-lidar-untuk-mencari-kota-maya-yang-hilang,Cara Kerja LiDAR untuk Mencari Kota Maya yang Hilang,2022-10-20 12:37:07,teknologi
116,cnbc,https://www.cnbcindonesia.com/news/20221019124146-8-380887/pemerintah-janjikan-insentif-manis-bagi-investor-ikn,Pemerintah Janjikan Insentif 'Manis' Bagi Investor IKN,17-20-2022 00:00:00,pemerintahan
117,cnn,https://www.cnnindonesia.com/ekonomi/20210503134750-92-637880/pmi-manufaktur-ri-naik-lagi-ke-546-per-april-2021,"PMI Manufaktur RI Naik Lagi ke 54,6 per April 2021",2022-10-20 12:35:44,industri
118,cnn,https://www.cnnindonesia.com/nasional/20221011194703-32-859229/ahy-demokrat-ikhtiar-hadirkan-koalisi-perubahan,AHY: Demokrat Ikhtiar Hadirkan Koalisi Perubahan,2022-10-20 12:24:24,pemerintahan
119,kompas,http://money.kompas.com/read/2022/08/05/215328526/pyridam-farma-resmi-akuisisi-pt-ethica-industri-farmasi,Pyridam Farma Resmi Akuisisi PT Ethica Industri Farmasi,"05/08/2022, 21:53 WIB",industri
120,detik,https://finance.detik.com/properti/d-6048263/industri-properti-mulai-bergairah-tapi-masih-punya-masalah-ini,"Industri Properti Mulai Bergairah, Tapi Masih Punya Masalah Ini",24 Apr 2022 13:10 WIB,properti
121,cnbc,https://www.cnbcindonesia.com/tech/20221013155210-37-379544/fintech-ini-sasar-anak-anak-dapat-duit-rp-845-miliar,"Fintech Ini Sasar Anak-anak, Dapat Duit Rp 845 Miliar",13-20-2022 00:00:00,industri
122,cnn,https://www.cnnindonesia.com/ekonomi/20200514190006-92-503512/corona-apindo-sebut-30-juta-pekerja-properti-terancam-phk,"Corona, Apindo Sebut 30 Juta Pekerja Properti Terancam PHK",2022-10-20 12:33:35,properti
123,detik,https://www.detik.com/edu/detikpedia/d-5788181/7-robot-canggih-yang-diramal-bakal-kuasai-dunia-kerja-di-masa-depan,7 Robot Canggih yang Diramal Bakal Kuasai Dunia Kerja di Masa Depan,29 Okt 2021 14:40 WIB,teknologi
124,kompas,http://www.kompas.com/global/read/2022/10/04/100000070/korea-utara-dukung-rusia-caplok-wilayah-ukraina-tuduh-as-seperti-gangster,"Korea Utara Dukung Rusia Caplok Wilayah Ukraina, Tuduh AS seperti Gangster di PBB","04/10/2022, 10:00 WIB",perang
125,cnbc,https://www.cnbcindonesia.com/market/20221014141838-19-379785/cerdas-berinvestasi-pasar-modal-saat-resesi-bersama-bni-am,Cerdas Berinvestasi Pasar Modal Saat Resesi Bersama BNI AM,14-20-2022 00:00:00,industri
126,cnn,https://www.cnnindonesia.com/nasional/20221007123150-32-857587/airlangga-temui-plt-ketum-ppp-mardiono-bahas-agenda-kib,"Airlangga Temui Plt. Ketum PPP Mardiono, Bahas Agenda KIB",2022-10-20 12:24:24,pemerintahan
127,detik,https://inet.detik.com/detiktv/d-5890056/ragam-teknologi-baru-dan-unik-di-pagelaran-ces-2022,Ragam Teknologi Baru dan Unik di Pagelaran CES 2022,09 Jan 2022 09:21 WIB,teknologi
128,kompas,http://www.kompas.com/homey/read/2022/09/04/071800376/8-fakta-menarik-anjing-dachshund-umur-panjang-dan-ikut-perang-dunia-i,"8 Fakta Menarik Anjing Dachshund, Umur Panjang dan Ikut Perang Dunia I","04/09/2022, 07:18 WIB",perang
129,detik,https://travel.detik.com/travel-news/d-6159419/jurus-marketing-developer-china-beli-rumah-bonus-babi-hidup,Jurus Marketing Developer China: Beli Rumah Bonus Babi Hidup,03 Jul 2022 16:10 WIB,properti
130,kompas,http://money.kompas.com/read/2022/08/08/201742326/kejahatan-perbankan-meningkat-mitigasi-dari-sisi-teknologi-makin-diperlukan,"Kejahatan Perbankan Meningkat, Mitigasi dari Sisi Teknologi Makin Diperlukan","08/08/2022, 20:17 WIB",teknologi
131,cnn,https://www.cnnindonesia.com/ekonomi/20200921180509-92-549072/corona-utilisasi-industri-semen-cuma-56-persen-semester-i,"Corona, Utilisasi Industri Semen Cuma 56 Persen Semester I",2022-10-20 12:35:41,industri
132,detik,https://news.detik.com/foto-news/d-4827186/potret-anak-anak-korban-perang-afghanistan,Potret Anak-anak Korban Perang Afghanistan,18 Des 2019 11:32 WIB,perang
133,cnbc,https://www.cnbcindonesia.com/market/20221019113623-17-380866/sempat-kebakaran-ihsg-sesi-i-melesat-gara-gara-saham-ini,"Sempat Kebakaran, IHSG Sesi I Melesat Gara-Gara Saham Ini",17-20-2022 00:00:00,pemerintahan
134,cnn,https://www.cnnindonesia.com/ekonomi/20190827201925-92-425169/konsultan-properti-pindah-ibu-kota-tak-bikin-jakarta-sepi,Konsultan Properti: Pindah Ibu Kota Tak Bikin Jakarta 'Sepi',2022-10-20 12:33:44,properti
135,cnn,https://www.cnnindonesia.com/ekonomi/20220613113426-85-808240/pemerintah-masih-enggan-kerek-tarif-listrik-untuk-industri-dan-bisnis,Pemerintah Masih Enggan Kerek Tarif Listrik untuk Industri dan Bisnis,2022-10-20 12:35:47,industri
136,kompas,http://www.kompas.com/properti/read/2022/07/01/100000221/-populer-properti-harga-properti-di-bandung-timur-turun,[POPULER PROPERTI] Harga Properti di Bandung Timur Turun,"01/07/2022, 10:00 WIB",properti
137,kompas,http://nasional.kompas.com/read/2022/10/03/08273751/ksp-pemerintah-memastikan-tragedi-kanjuruhan-tidak-terulang,KSP: Pemerintah Memastikan Tragedi Kanjuruhan Tidak Terulang,"03/10/2022, 08:27 WIB",pemerintahan
138,cnn,https://www.cnnindonesia.com/ekonomi/20210830201715-92-687513/pelonggaran-ppkm-seluruh-pabrik-bisa-operasi-100-persen,"Pelonggaran PPKM, Seluruh Pabrik Bisa Operasi 100 Persen",2022-10-20 12:35:36,industri
139,cnn,https://www.cnnindonesia.com/ekonomi/20220527193227-92-801985/industri-logam-dasar-tumbuh-79-persen-kuartal-i-2022,"Industri Logam Dasar Tumbuh 7,9 Persen Kuartal I 2022",2022-10-20 12:35:47,industri
140,kompas,http://denpasar.kompas.com/read/2022/06/12/224302078/tradisi-mekare-kare-atau-perang-pandan-definisi-properti-dan-pelaksanaan,"Tradisi Mekare-kare atau Perang Pandan: Definisi, Properti, dan Pelaksanaan","12/06/2022, 22:43 WIB",properti
141,cnbc,https://www.cnbcindonesia.com/news/20221012092120-4-379044/alert-nato-siaga-perang-nuklir-dengan-rusia,Alert! NATO Siaga Perang Nuklir dengan Rusia,18-20-2022 00:00:00,perang
142,kompas,http://www.kompas.com/global/read/2022/10/02/114500670/pasukan-ukraina-rebut-lyman-dari-rusia-ramzan-kadyrov-sampai-marah,"Pasukan Ukraina Rebut Lyman dari Rusia, Ramzan Kadyrov Sampai Marah","02/10/2022, 11:45 WIB",perang
143,kompas,http://money.kompas.com/read/2022/08/31/081100026/begini-cara-wujudkan-smart-factory-secara-bertahap-lewat-visualisasi-data,Begini Cara Wujudkan Smart Factory secara Bertahap lewat Visualisasi Data secara Real-Time,"31/08/2022, 08:11 WIB",industri
144,kompas,http://www.kompas.com/global/read/2022/09/18/070000670/rangkuman-hari-ke-206-serangan-rusia-ke-ukraina--janji-putin-akhiri,"Rangkuman Hari Ke-206 Serangan Rusia ke Ukraina: Janji Putin Akhiri Perang, 440 Mayat di Izyum","18/09/2022, 07:00 WIB",perang
145,cnbc,https://www.cnbcindonesia.com/market/20221017163055-19-380343/windfall-komoditas-turun-sektor-industri-jadi-harapan-ri,"Windfall Komoditas Turun, Sektor Industri Jadi Harapan RI",17-20-2022 00:00:00,industri
146,cnn,https://www.cnnindonesia.com/gaya-hidup/20190115131315-255-360929/mengidentifikasi-penyakit-lewat-raut-wajah,Mengidentifikasi Penyakit lewat Raut Wajah,2022-10-20 12:37:14,teknologi
147,cnbc,https://www.cnbcindonesia.com/news/20221013141857-4-379479/pejabat-pbb-sebut-perang-krisis-energi-sebagai-berkah,Pejabat PBB Sebut Perang & Krisis Energi sebagai 'Berkah',13-20-2022 00:00:00,perang
148,cnbc,https://www.cnbcindonesia.com/news/20220911124350-4-371094/mengintip-gaji-ratu-elizabeth-ii-dari-pemerintah-inggris,Mengintip 'Gaji' Ratu Elizabeth II dari Pemerintah Inggris,18-20-2022 00:00:00,properti
149,cnbc,https://www.cnbcindonesia.com/market/20221017083600-17-380162/alert-bursa-asia-dibuka-memerah-hati-hati-ihsg,"Alert! Bursa Asia Dibuka Memerah, Hati-Hati IHSG",16-20-2022 00:00:00,perang
150,kompas,http://biz.kompas.com/read/2022/08/12/150555328/unggul-dan-berkualitas-berikut-ulasan-fitur-dan-performa-web-hosting-niagahoster,"Unggul dan Berkualitas, Berikut Ulasan Fitur dan Performa Web Hosting Niagahoster","12/08/2022, 15:05 WIB",teknologi
151,cnn,https://www.cnnindonesia.com/tv/20220223162354-405-763052/video-beralih-ke-motor-listrik-siapkah-anda,"VIDEO: Beralih ke Motor Listrik, Siapkah Anda?",2022-10-20 12:37:20,teknologi
152,detik,https://news.detik.com/foto-news/d-5032267/corona-bikin-derita-anak-anak-di-negara-konflik-bertambah,Corona Bikin Derita Anak-anak di Negara Konflik Bertambah,28 Mei 2020 18:32 WIB,perang
153,kompas,http://www.kompas.com/homey/read/2022/07/22/210000376/4-hal-yang-perlu-dipertimbangkan-saat-merancang-jalan-masuk-rumah,4 Hal yang Perlu Dipertimbangkan Saat Merancang Jalan Masuk Rumah,"22/07/2022, 21:00 WIB",properti
154,cnbc,https://www.cnbcindonesia.com/tech/20221011081113-37-378678/deadline-elon-musk-beli-twitter-2-minggu-lagi-ada-duitnya,"Deadline Elon Musk Beli Twitter 2 Minggu Lagi, Ada Duitnya?",18-20-2022 00:00:00,teknologi
155,cnn,https://www.cnnindonesia.com/ekonomi/20180504080724-78-295588/pameran-properti-dibuka-bank-tawarkan-bunga-kpr-55-persen,"Pameran Properti Dibuka, Bank Tawarkan Bunga KPR 5,5 Persen",2022-10-20 12:33:42,properti
156,kompas,http://nasional.kompas.com/read/2022/09/19/13431191/periksa-lukas-enembe-pemerintah-lakukan-koordinasi-lintas-instansi-dari-bin,"Periksa Lukas Enembe, Pemerintah Lakukan Koordinasi Lintas Instansi dari BIN hingga TNI","19/09/2022, 13:43 WIB",pemerintahan
157,detik,https://news.detik.com/detiktv/d-5971106/kata-mantan-dubes-ri-untuk-ukraina-soal-invasi-rusia,Kata Mantan Dubes RI untuk Ukraina Soal Invasi Rusia,06 Mar 2022 22:52 WIB,perang
158,kompas,http://www.kompas.com/properti/read/2022/08/22/103814921/budi-karya-pastikan-izin-bangun-pelabuhan-jetty-kaltara-berjalan-mulus,Budi Karya Pastikan Izin Bangun Pelabuhan Jetty Kaltara Berjalan Mulus,"22/08/2022, 10:38 WIB",industri
159,cnbc,https://www.cnbcindonesia.com/market/20221017085529-17-380163/ihsg-makin-memprihatinkan-masuk-zona-6700-pagi-ini,"IHSG Makin Memprihatinkan, Masuk Zona 6.700 Pagi Ini",16-20-2022 00:00:00,teknologi
160,kompas,http://www.kompas.com/global/read/2022/09/21/203100070/putin-umumkan-mobilisasi-parsial-finlandia-waspada-polandia-sebut-rusia,"Putin Umumkan Mobilisasi Parsial, Finlandia Waspada, Polandia Sebut Rusia Berupaya Hancurkan Ukraina","21/09/2022, 20:31 WIB",perang
161,detik,https://news.detik.com/berita/d-6319238/jokowi-di-depan-menteri-hingga-gubernur-pusat-dan-daerah-harus-kompak,Jokowi di Depan Menteri hingga Gubernur: Pusat dan Daerah Harus Kompak!,29 Sep 2022 14:55 WIB,pemerintahan
162,cnbc,https://www.cnbcindonesia.com/news/20221013133157-4-379463/simak-daftar-negara-yang-terhindar-jatuh-ke-jurang-resesi,Simak! Daftar Negara yang Terhindar & Jatuh ke Jurang Resesi,13-20-2022 00:00:00,properti
163,kompas,http://www.kompas.com/tren/read/2022/07/19/095609365/revolusi-iptek-dan-masa-depan-negara-bangsa,Revolusi Iptek dan Masa Depan Negara-Bangsa,"19/07/2022, 09:56 WIB",teknologi
164,kompas,http://money.kompas.com/read/2022/09/12/115744126/ini-fungsi-riplay-dalam-industri-jasa-keuangan,Ini Fungsi Riplay dalam Industri Jasa Keuangan,"12/09/2022, 11:57 WIB",industri
165,cnn,https://www.cnnindonesia.com/nasional/20221011061811-35-858801/infografis-elektabilitas-ganjar-vs-anies-sebagai-capres,INFOGRAFIS: Elektabilitas Ganjar vs Anies sebagai Capres,2022-10-20 12:24:28,pemerintahan
166,cnbc,https://www.cnbcindonesia.com/tech/20221013085201-37-379327/daftar-terbaru-startup-bangkrut-tutup-layanan-phk-di-ri,"Daftar Terbaru Startup Bangkrut, Tutup Layanan & PHK di RI",18-20-2022 00:00:00,teknologi
167,detik,https://inet.detik.com/detiktv/d-5954836/kebanyakan-wfh-konsumen-di-indonesia-gemar-cari-beli-produk-teknologi,"Kebanyakan WFH, Konsumen di Indonesia Gemar Cari-Beli Produk Teknologi",23 Feb 2022 09:12 WIB,teknologi
168,cnbc,https://www.cnbcindonesia.com/news/20220927183039-8-375417/hot-news-ri-anti-resesi-hingga-eropa-terbelah-sanksi-rusia,Hot News: RI Anti Resesi Hingga Eropa Terbelah Sanksi Rusia,16-20-2022 00:00:00,perang
169,kompas,http://www.kompas.com/properti/read/2022/08/05/105807121/populer-properti-destinasi-kuliner-bagi-warga-grand-city-balikpapan,[POPULER PROPERTI] Destinasi Kuliner bagi Warga Grand City Balikpapan Hadir Oktober 2022,"05/08/2022, 10:58 WIB",properti
170,cnbc,https://www.cnbcindonesia.com/news/20221014163600-8-379857/wow-ciptadana-am-raih-penghargaan-best-money-market-fund,Wow! Ciptadana AM Raih Penghargaan Best Money Market Fund,14-20-2022 00:00:00,industri
171,cnbc,https://www.cnbcindonesia.com/market/20221018054003-17-380434/awas-ri-mulai-terseret-kegelapan-china-ini-buktinya,"Awas! RI Mulai Terseret 'Kegelapan' China, Ini Buktinya",17-20-2022 00:00:00,perang
172,cnbc,https://www.cnbcindonesia.com/market/20221018112750-17-380538/kabarnya-lewat-cara-ini-alibaba-jadi-pemegang-saham-fren,"Kabarnya, Lewat Cara Ini Alibaba Jadi Pemegang Saham FREN",18-20-2022 00:00:00,teknologi
173,cnn,https://www.cnnindonesia.com/nasional/20221010125746-32-858512/pengurus-daerah-dorong-usung-ganjar-capres-ppp-minta-pendapat-ulama,"Pengurus Daerah Dorong Usung Ganjar Capres, PPP Minta Pendapat Ulama",2022-10-20 12:24:27,pemerintahan
174,cnn,https://www.cnnindonesia.com/ekonomi/20200224170254-92-477597/industri-manufaktur-diramal-krisis-bahan-baku-maret-2020,Industri Manufaktur Diramal Krisis Bahan Baku Maret 2020,2022-10-20 12:35:38,industri
175,kompas,http://money.kompas.com/read/2022/09/15/113725426/harga-pupuk-lebih-tinggi-dari-energi-indef-dorong-pemerintah-perbesar-anggaran,"Harga Pupuk Lebih Tinggi dari Energi, Indef Dorong Pemerintah Perbesar Anggaran Pupuk Organik","15/09/2022, 11:37 WIB",pemerintahan
176,kompas,http://money.kompas.com/read/2022/09/13/074000126/pertimbangkan-beli-minyak-rusia-jokowi-ada-kewajiban-pemerintah-memenuhi,"Pertimbangkan Beli Minyak Rusia, Jokowi: Ada Kewajiban Pemerintah Memenuhi Kebutuhan Energi Rakyat...","13/09/2022, 07:40 WIB",pemerintahan
177,kompas,http://www.kompas.com/tren/read/2022/09/01/154500365/militer-rusia-kerahkan-puluhan-kapal-perang-ke-laut-jepang-ada-apa-,"Militer Rusia Kerahkan Puluhan Kapal Perang ke Laut Jepang, Ada Apa?","01/09/2022, 15:45 WIB",perang
178,kompas,http://www.kompas.com/properti/read/2022/09/02/094320821/populer-properti-lsd-dikuasai-pengembang-bpn-tak-akan-terbitkan,"[POPULER PROPERTI] LSD Dikuasai Pengembang, BPN Tak Akan Terbitkan Sertifikat","02/09/2022, 09:43 WIB",properti
179,cnn,https://www.cnnindonesia.com/ekonomi/20211209061838-92-731747/alasan-tepat-beli-rumah-di-akhir-tahun,Alasan Tepat Beli Rumah di Akhir Tahun,2022-10-20 12:33:41,properti
180,kompas,http://otomotif.kompas.com/read/2022/08/27/140200115/kelebihan-teknologi-cvtc-pada-mobil-nissan,Kelebihan Teknologi CVTC pada Mobil Nissan,"27/08/2022, 14:02 WIB",teknologi
181,cnbc,https://www.cnbcindonesia.com/news/20221019084029-4-380786/anak-buah-menteri-jokowi-tiba-tiba-disorot-ada-apa,"Anak Buah Menteri Jokowi Tiba-tiba Disorot, Ada Apa?",18-20-2022 00:00:00,pemerintahan
182,cnn,https://www.cnnindonesia.com/nasional/20200803022346-20-531440/rk-sebut-citarum-cemar-ringan-limbah-domestik-masih-banyak,"RK Sebut Citarum Cemar Ringan, Limbah Domestik Masih Banyak",2022-10-20 12:35:30,industri
183,detik,https://news.detik.com/detiktv/d-5956756/putin-luncurkan-invasi-skala-penuh-ke-ukraina,Putin Luncurkan Invasi Skala Penuh ke Ukraina!,24 Feb 2022 12:49 WIB,perang
184,cnn,https://www.cnnindonesia.com/ekonomi/20200709152107-92-522826/jokowi-minta-bkpm-siapkan-tanah-murah-untuk-kawasan-industri,Jokowi Minta BKPM Siapkan Tanah Murah untuk Kawasan Industri,2022-10-20 12:35:40,industri
185,cnn,https://www.cnnindonesia.com/nasional/20221014123155-32-860523/kemendagri-setor-data-penduduk-275-juta-jiwa-ke-kpu-untuk-pemilu,Kemendagri Setor Data Penduduk 275 Juta Jiwa ke KPU untuk Pemilu,2022-10-20 12:24:30,pemerintahan
186,cnbc,https://www.cnbcindonesia.com/news/20221018135629-4-380603/pltu-diakuisisi-ptba-pln-dapat-cash,"PLTU Diakuisisi PTBA, PLN Dapat Cash?",18-20-2022 00:00:00,pemerintahan
187,detik,https://www.detik.com/edu/edutainment/d-5944853/cerita-mischka--devon-peraih-40-lebih-medali-olimpiade-matematika--sains,"Cerita Mischka & Devon, Peraih 40 Lebih Medali Olimpiade Matematika & Sains",16 Feb 2022 14:15 WIB,teknologi
188,cnbc,https://www.cnbcindonesia.com/news/20221018152513-4-380650/berapa-banyak-pltu-pln-yang-diambil-ptba-ini-kata-wamen-bumn,Berapa Banyak PLTU PLN yang Diambil PTBA? Ini Kata Wamen BUMN,18-20-2022 00:00:00,pemerintahan
189,kompas,http://nasional.kompas.com/read/2022/10/03/13014941/bung-karno-menlu-dan-politik-luar-negeri,"Bung Karno, Menlu, dan Politik Luar Negeri","03/10/2022, 13:01 WIB",perang
190,cnbc,https://www.cnbcindonesia.com/tech/20220927125140-37-375287/pakar-ungkap-jurus-startup-bertahan-di-saat-ekonomi-sulit,Pakar Ungkap Jurus Startup Bertahan di Saat Ekonomi Sulit,16-20-2022 00:00:00,perang
191,detik,https://news.detik.com/berita/d-5928281/ylbhi-kritik-proses-ruu-tpks-di-pemerintah-tertutup-dan-penuh-rahasia,YLBHI Kritik Proses RUU TPKS di Pemerintah Tertutup dan Penuh Rahasia,04 Feb 2022 16:52 WIB,pemerintahan
192,cnn,https://www.cnnindonesia.com/ekonomi/20190519002658-92-396083/april-2019-ptpp-baru-amankan-21-persen-target-kontrak-baru,"April 2019, PTPP Baru Amankan 21 Persen Target Kontrak Baru",2022-10-20 12:33:43,properti
193,cnn,https://www.cnnindonesia.com/nasional/20211013131401-20-707190/jokowi-ramal-sejumlah-profesi-bakal-punah-digantikan-robot,Jokowi Ramal Sejumlah Profesi Bakal Punah Digantikan Robot,2022-10-20 12:37:14,teknologi
194,cnbc,https://www.cnbcindonesia.com/profil/20221018135145-41-380598/simak-ini-strategi-besar-pertamina-menuju-energi-bersih,Simak! Ini Strategi Besar Pertamina Menuju Energi Bersih,18-20-2022 00:00:00,teknologi
195,kompas,http://biz.kompas.com/read/2022/08/10/210020728/dedikasi-xmxyg-corp-dalam-rantai-industri-nikel-jadi-wujud-nyata-kerja-sama,Dedikasi XMXYG Corp dalam Rantai Industri Nikel Jadi Wujud Nyata Kerja Sama China dengan Indonesia,"10/08/2022, 21:00 WIB",industri
196,kompas,http://regional.kompas.com/read/2022/07/17/212717678/5-fakta-sindikat-joki-utbk-sbmptn-di-surabaya-manfaatkan-teknologi-hingga,"5 Fakta Sindikat Joki UTBK SBMPTN di Surabaya, Manfaatkan Teknologi hingga Untung Rp 8,5 Miliar","17/07/2022, 21:27 WIB",teknologi
197,detik,https://www.detik.com/edu/edutainment/d-6280767/mahasiswa-ub-ciptakan-alat-agar-air-hujan-bisa-diminum,Mahasiswa UB Ciptakan Alat agar Air Hujan Bisa Diminum,08 Sep 2022 19:30 WIB,teknologi
198,cnbc,https://www.cnbcindonesia.com/news/20221007194119-4-378137/gak-cuma-jakarta-tetangga-ri-ini-juga-waspada-banjir,"Gak Cuma Jakarta, Tetangga RI Ini Juga Waspada Banjir!",18-20-2022 00:00:00,properti
199,detik,https://news.detik.com/berita/d-6076775/nikuba-cirebon-penyulap-air-jadi-bahan-bakar-perlu-disikapi-skeptis,Nikuba Cirebon 'Penyulap' Air Jadi Bahan Bakar Perlu Disikapi Skeptis,13 Mei 2022 18:41 WIB,teknologi
200,cnn,https://www.cnnindonesia.com/gaya-hidup/20200912171756-284-545699/menabur-benih-persahabatan-petani-dan-dunia-digital,Menabur Benih Persahabatan Petani dan Dunia Digital,2022-10-20 12:37:07,teknologi
201,cnbc,https://www.cnbcindonesia.com/tech/20221014073756-37-379646/ini-8-prediksi-teknologi-masa-depan-yang-akan-mengubah-dunia,Ini 8 Prediksi Teknologi Masa Depan yang Akan Mengubah Dunia!,14-20-2022 00:00:00,teknologi
202,cnbc,https://www.cnbcindonesia.com/tech/20221012062322-37-378992/startup-pusing-tercekik-komisi-google-bingung-ngadu-ke-mana,"Startup Pusing Tercekik Komisi Google, Bingung Ngadu ke Mana",18-20-2022 00:00:00,teknologi
203,cnbc,https://www.cnbcindonesia.com/news/20221014184821-4-379901/kualitas-pertalite-beneran-turun-ini-penjelasan-dirjen-migas,Kualitas Pertalite Beneran Turun? Ini Penjelasan Dirjen Migas,14-20-2022 00:00:00,teknologi
204,cnbc,https://www.cnbcindonesia.com/market/20221017102418-17-380195/utang-luar-negeri-ri-turun-drastis-dibayar-pak-jokowi,"Utang Luar Negeri RI Turun Drastis, Dibayar Pak Jokowi?",17-20-2022 00:00:00,industri
205,cnn,https://www.cnnindonesia.com/nasional/20221008165615-32-858054/ahy-soal-duet-bareng-anies-di-2024-saya-aminin-saja,AHY Soal Duet Bareng Anies di 2024: Saya Aminin Saja,2022-10-20 12:24:25,pemerintahan
206,cnbc,https://www.cnbcindonesia.com/news/20221007160708-4-378081/cash-is-the-king-bikin-sengsara-bisnis-apartemen-kok-bisa,"Cash Is The King Bikin 'Sengsara' Bisnis Apartemen, Kok Bisa?",18-20-2022 00:00:00,properti
207,kompas,http://www.kompas.com/properti/read/2022/08/15/190000821/akui-sinergi-bumn-matikan-swasta-erick-thohir-bakal-bangun-ekosistem,"Akui Sinergi BUMN Matikan Swasta, Erick Thohir Bakal Bangun Ekosistem Kerakyatan ","15/08/2022, 19:00 WIB",industri
